vendor,product_line,component_type,variant,adapter_interface,adapter_code,motor_frame,motor_poles,motor_voltage,motor_efficiency,motor_hp,shaft_key,gear_unit_key,ratio,nord_part_number,description,catalog_page,source_line
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,35110292,C-Face Motors,B90,"100LP/4-182TC 230/460V-60Hz, 3 hp 35110292"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,36110292,C-Face Motors,B90,"112MP/4-184TC 230/460V-60Hz, 5 hp 36110292"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,31110013,C-Face Motors,B90,"63S/4-56C 575V-60Hz, 1/6 hp 31110013"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,31610013,C-Face Motors,B90,"63L/4-56C 575V-60Hz, 1/4 hp 31610013"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,32110013,C-Face Motors,B90,"71S/4-56C 575V-60Hz, 1/3 hp 32110013"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,32610013,C-Face Motors,B90,"71L/4-56C 575V-60Hz, 1/2 hp 32610013"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33110013,C-Face Motors,B90,"80S/4-56C 575V-60Hz, 3/4 hp 33110013"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610023,C-Face Motors,B90,"80L/4-56C 575V-60Hz, 1 hp 33610023"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610095,C-Face Motors,B90,"80LH/4-56C 575V-60Hz, 1 hp 33610095"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610093,C-Face Motors,B90,"80LH/4-143TC 575V-60Hz, 1 hp 33610093"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34110093,C-Face Motors,B90,"90SH/4-145TC 575V-60Hz, 1-1/2 hp 34110093"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34610093,C-Face Motors,B90,"90LH/4-145TC 575V-60Hz, 2 hp 34610093"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,35110093,C-Face Motors,B90,"100LH/4-182TC 575V-60Hz, 3 hp 35110093"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,36110083,C-Face Motors,B90,"112MH/4-184TC 575V-60Hz, 5 hp 36110083"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610295,C-Face Motors,B90,"80LP/4-56C 575V-60Hz, 1 hp 33610295"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,33610293,C-Face Motors,B90,"80LP/4-143TC 575V-60Hz, 1 hp 33610293"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34110293,C-Face Motors,B90,"90SP/4-145TC 575V-60Hz, 1-1/2 hp 34110293"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,34610293,C-Face Motors,B90,"90LP/4-145TC 575V-60Hz, 2 hp 34610293"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,35110293,C-Face Motors,B90,"100LP/4-182TC 575V-60Hz, 3 hp 35110293"
NORD,FLEXBLOC,other,ANY,,,,,,,,,,,36110293,C-Face Motors,B90,"112MP/4-184TC 575V-60Hz, 5 hp 36110293"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.16666666666666666,,,,31110034,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"63S/4-56C BRE5 HL 230/460V-60Hz, 1/6 hp, 230VAC brake with hand release lever 31110034"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.25,,,,31610034,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"63L/4-56C BRE5 HL 230/460V-60Hz, 1/4 hp, 230VAC brake with hand release lever 31610034"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.3333333333333333,,,,32110034,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"71S/4-56C BRE5 HL 230/460V-60Hz, 1/3 hp, 230VAC brake with hand release lever 32110034"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.5,,,,32610034,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"71L/4-56C BRE5 HL 230/460V-60Hz, 1/2 hp, 230VAC brake with hand release lever 32610034"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.75,,,,33110034,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"80S/4-56C BRE10 HL 230/460V-60Hz, 3/4 hp, 230VAC brake with hand release lever 33110034"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,1.0,,,,33610024,C-face 230/460V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"80L/4-56C BRE10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610024"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,1.0,,,,33610082,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"80LH/4-56C BRE10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610082"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,1.0,,,,33610084,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"80LH/4-143TC BRE 10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610084"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,0.5,,,,34110084,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"90SH/4-145TC BRE 20 HL 230/460V-60Hz, 1-1/2 hp, 230VAC brake with hand release lever 34110084"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,2.0,,,,34610084,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"90LH/4-145TC BRE 20 HL 230/460V-60Hz, 2 hp, 230VAC brake with hand release lever 34610084"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,3.0,,,,35110084,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"100LH/4-182TC BRE 40 HL 230/460V-60Hz, 3 hp, 230VAC brake with hand release lever 35110084"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,5.0,,,,36110084,C-face 230/460V-60Hz Energy Efficient - Brakemotor Part Number,B91,"112MH/4-184TC BRE 40 HL 230/460V-60Hz, 5 hp, 230VAC brake with hand release lever 36110084"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,1.0,,,,33610282,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"80LP/4-56C BRE10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610282"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,1.0,,,,33610284,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"80LP/4-143TC BRE 10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610284"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,0.5,,,,33610286,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"90SP/4-145TC BRE 20 HL 230/460V-60Hz, 1-1/2 hp, 230VAC brake with hand release lever 33610286"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,2.0,,,,33610288,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"90LP/4-145TC BRE 20 HL 230/460V-60Hz, 2 hp, 230VAC brake with hand release lever 33610288"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,3.0,,,,33610290,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"100LP/4-182TC BRE 40 HL 230/460V-60Hz, 3 hp, 230VAC brake with hand release lever 33610290"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,5.0,,,,33610292,C-face 230/460V-60Hz Premium Efficient - Brakemotor Part Number,B91,"112MP/4-184TC BRE 40 HL 230/460V-60Hz, 5 hp, 230VAC brake with hand release lever 33610292"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.16666666666666666,,,,31110035,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"63S/4-56C BRE5 HL 575V-60Hz, 1/6 hp, 575VAC brake with hand release lever 31110035"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.25,,,,31610035,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"63L/4-56C BRE5 HL 575V-60Hz, 1/4 hp, 575VAC brake with hand release lever 31610035"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.3333333333333333,,,,32110035,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"71S/4-56C BRE5 HL 575V-60Hz, 1/3 hp, 575VAC brake with hand release lever 32110035"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.5,,,,32610035,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"71L/4-56C BRE5 HL 575V-60Hz, 1/2 hp, 575VAC brake with hand release lever 32610035"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,0.75,,,,33110035,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"80S/4-56C BRE10 HL 575V-60Hz, 3/4 hp, 575VAC brake with hand release lever 33110035"
NORD,FLEXBLOC,motor,BRK,,,,,,STANDARD,1.0,,,,33610025,C-face 575V-60Hz Standard Efficiency - Brakemotor Part Number,B91,"80L/4-56C BRE10 HL 575V-60Hz, 1 hp, 575VAC brake with hand release lever 33610025"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,1.0,,,,33610083,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"80LH/4-56C BRE10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610083"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,1.0,,,,33610085,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"80LH/4-143TC BRE 10 HL 575V-60Hz, 1 hp, 230VAC brake with hand release lever 33610085"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,0.5,,,,34110085,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"90SH/4-145TC BRE 20 HL 575V-60Hz, 1-1/2 hp, 230VAC brake with hand release lever 34110085"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,2.0,,,,34610085,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"90LH/4-145TC BRE 20 HL 575V-60Hz, 2 hp, 230VAC brake with hand release lever 34610085"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,3.0,,,,35110085,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"100LH/4-182TC BRE 40 HL 575V-60Hz, 3 hp, 230VAC brake with hand release lever 35110085"
NORD,FLEXBLOC,motor,BRK,,,,,,ENERGY_EFFICIENT,5.0,,,,36110085,C-face 575V-60Hz Energy Efficient - Brakemotor Part Number,B91,"112MH/4-184TC BRE 40 HL 575V-60Hz, 5 hp, 230VAC brake with hand release lever 36110085"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,1.0,,,,33610283,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"80LP/4-56C BRE10 HL 230/460V-60Hz, 1 hp, 230VAC brake with hand release lever 33610283"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,1.0,,,,33610285,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"80LP/4-143TC BRE 10 HL 575V-60Hz, 1 hp, 230VAC brake with hand release lever 33610285"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,0.5,,,,34110285,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"90SP/4-145TC BRE 20 HL 575V-60Hz, 1-1/2 hp, 230VAC brake with hand release lever 34110285"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,2.0,,,,34610285,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"90LP/4-145TC BRE 20 HL 575V-60Hz, 2 hp, 230VAC brake with hand release lever 34610285"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,3.0,,,,35110285,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"100LP/4-182TC BRE 40 HL 575V-60Hz, 3 hp, 230VAC brake with hand release lever 35110285"
NORD,FLEXBLOC,motor,BRK,,,,,,PREMIUM_EFFICIENT,5.0,,,,36110285,C-face 575V-60Hz Premium Efficient - Brakemotor Part Number,B91,"112MP/4-184TC BRE 40 HL 575V-60Hz, 5 hp, 230VAC brake with hand release lever 36110285"
